TIME,BVP,ACCX,ACCY,ACCZ,GSR,ST,LAB
399.671875,-37.142975,46.000000,2.000000,28.000000,0.354886,33.270000,0.000000
399.687500,-39.105167,47.000000,1.000000,31.000000,0.354886,33.270000,0.000000
399.703125,-40.588726,47.000000,1.000000,31.000000,0.354886,33.270000,0.000000
399.718750,-41.795230,61.000000,-2.000000,40.000000,0.354886,33.270000,0.000000
399.734375,-42.776970,61.000000,-2.000000,40.000000,0.354886,33.270000,0.000000
399.750000,-43.315834,63.000000,-3.000000,38.000000,0.356167,33.270000,0.000000
399.765625,-42.935280,63.000000,-3.000000,38.000000,0.356167,33.270000,0.000000
399.781250,-41.007694,59.000000,-3.000000,31.000000,0.356167,33.270000,0.000000
399.796875,-36.984386,59.000000,-3.000000,31.000000,0.356167,33.270000,0.000000
399.812500,-30.626179,50.000000,-3.000000,28.000000,0.356167,33.270000,0.000000
399.828125,-22.215261,50.000000,-3.000000,28.000000,0.356167,33.270000,0.000000
399.843750,-12.514214,49.000000,-3.000000,30.000000,0.356167,33.270000,0.000000
399.859375,-2.522787,49.000000,-3.000000,30.000000,0.356167,33.270000,0.000000
399.875000,6.825056,52.000000,-2.000000,34.000000,0.356167,33.270000,0.000000
399.890625,15.012545,52.000000,-2.000000,34.000000,0.356167,33.270000,0.000000
399.906250,22.077835,55.000000,-1.000000,34.000000,0.356167,33.270000,0.000000
399.921875,28.376543,55.000000,-1.000000,34.000000,0.356167,33.270000,0.000000
399.937500,34.314217,59.000000,-2.000000,33.000000,0.356167,33.270000,0.000000
399.953125,40.022156,59.000000,-2.000000,33.000000,0.356167,33.270000,0.000000
399.968750,45.328075,58.000000,-2.000000,31.000000,0.356167,33.270000,0.000000
399.984375,49.954690,58.000000,-2.000000,31.000000,0.356167,33.270000,0.000000
400.000000,53.784443,55.000000,-4.000000,30.000000,0.354886,33.250000,0.000000
400.015625,57.034054,55.000000,-4.000000,30.000000,0.354886,33.250000,0.000000
400.031250,60.127728,55.000000,-4.000000,30.000000,0.354886,33.250000,0.000000
400.046875,63.452305,55.000000,-4.000000,30.000000,0.354886,33.250000,0.000000
400.062500,66.988170,55.000000,-4.000000,28.000000,0.354886,33.250000,0.000000
400.078125,70.264114,55.000000,-4.000000,28.000000,0.354886,33.250000,0.000000
400.093750,72.468510,57.000000,-3.000000,27.000000,0.354886,33.250000,0.000000
400.109375,72.790380,57.000000,-3.000000,27.000000,0.354886,33.250000,0.000000
400.125000,70.815500,58.000000,-2.000000,26.000000,0.354886,33.250000,0.000000
400.140625,66.664670,58.000000,-2.000000,26.000000,0.354886,33.250000,0.000000
400.156250,60.897770,61.000000,-1.000000,27.000000,0.354886,33.250000,0.000000
400.171875,54.229220,61.000000,-1.000000,27.000000,0.354886,33.250000,0.000000
400.187500,47.178192,61.000000,-1.000000,27.000000,0.354886,33.250000,0.000000
400.203125,39.851890,61.000000,-1.000000,27.000000,0.354886,33.250000,0.000000
400.218750,31.943031,58.000000,-2.000000,28.000000,0.354886,33.250000,0.000000
400.234375,22.880749,58.000000,-2.000000,28.000000,0.354886,33.250000,0.000000
400.250000,12.059969,57.000000,-3.000000,29.000000,0.361292,33.250000,0.000000
400.265625,-0.901667,57.000000,-3.000000,29.000000,0.361292,33.250000,0.000000
400.281250,-16.071548,54.000000,-4.000000,29.000000,0.361292,33.250000,0.000000
400.296875,-33.202114,54.000000,-4.000000,29.000000,0.361292,33.250000,0.000000
400.312500,-51.776752,56.000000,-4.000000,27.000000,0.361292,33.250000,0.000000
400.328125,-70.885770,56.000000,-4.000000,27.000000,0.361292,33.250000,0.000000
400.343750,-89.150010,57.000000,-4.000000,27.000000,0.361292,33.250000,0.000000
400.359375,-104.677630,57.000000,-4.000000,27.000000,0.361292,33.250000,0.000000
400.375000,-115.559860,58.000000,-2.000000,25.000000,0.361292,33.250000,0.000000
400.390625,-120.633950,58.000000,-2.000000,25.000000,0.361292,33.250000,0.000000
400.406250,-120.263830,60.000000,-2.000000,25.000000,0.361292,33.250000,0.000000
400.421875,-116.534240,60.000000,-2.000000,25.000000,0.361292,33.250000,0.000000
400.437500,-112.578440,60.000000,-1.000000,26.000000,0.361292,33.250000,0.000000
400.453125,-111.296020,60.000000,-1.000000,26.000000,0.361292,33.250000,0.000000
400.468750,-114.057820,59.000000,-1.000000,26.000000,0.361292,33.250000,0.000000
400.484375,-120.091370,59.000000,-1.000000,26.000000,0.361292,33.250000,0.000000
400.500000,-126.996090,57.000000,-3.000000,28.000000,0.361292,33.250000,0.000000
400.515625,-131.985780,57.000000,-3.000000,28.000000,0.361292,33.250000,0.000000
400.531250,-133.162110,56.000000,-3.000000,28.000000,0.361292,33.250000,0.000000
400.546875,-130.106260,56.000000,-3.000000,28.000000,0.361292,33.250000,0.000000
400.562500,-123.589030,57.000000,-4.000000,28.000000,0.361292,33.250000,0.000000
400.578125,-114.665375,57.000000,-4.000000,28.000000,0.361292,33.250000,0.000000
400.593750,-103.884430,58.000000,-3.000000,27.000000,0.361292,33.250000,0.000000
400.609375,-90.893830,58.000000,-3.000000,27.000000,0.361292,33.250000,0.000000
400.625000,-74.735220,59.000000,-3.000000,27.000000,0.361292,33.250000,0.000000
400.640625,-54.342667,59.000000,-3.000000,27.000000,0.361292,33.250000,0.000000
400.656250,-29.065613,58.000000,-2.000000,26.000000,0.361292,33.250000,0.000000
400.671875,1.056831,58.000000,-2.000000,26.000000,0.361292,33.250000,0.000000
400.687500,35.165634,58.000000,-3.000000,26.000000,0.361292,33.250000,0.000000
400.703125,71.593796,58.000000,-3.000000,26.000000,0.361292,33.250000,0.000000
400.718750,108.064470,57.000000,-3.000000,26.000000,0.361292,33.250000,0.000000
400.734375,142.075990,57.000000,-3.000000,26.000000,0.361292,33.250000,0.000000
400.750000,171.446550,57.000000,-4.000000,26.000000,0.361292,33.250000,0.000000
400.765625,194.837920,57.000000,-4.000000,26.000000,0.361292,33.250000,0.000000
400.781250,212.023790,57.000000,-4.000000,27.000000,0.361292,33.250000,0.000000
400.796875,223.801420,57.000000,-4.000000,27.000000,0.361292,33.250000,0.000000
400.812500,231.445110,58.000000,-4.000000,27.000000,0.361292,33.250000,0.000000
400.828125,236.119230,58.000000,-4.000000,27.000000,0.361292,33.250000,0.000000
400.843750,238.287000,57.000000,-4.000000,27.000000,0.361292,33.250000,0.000000
400.859375,237.600560,57.000000,-4.000000,27.000000,0.361292,33.250000,0.000000
400.875000,233.181520,58.000000,-3.000000,26.000000,0.361292,33.250000,0.000000
400.890625,224.231000,58.000000,-3.000000,26.000000,0.361292,33.250000,0.000000
400.906250,210.652370,58.000000,-3.000000,26.000000,0.361292,33.250000,0.000000
400.921875,193.351880,58.000000,-3.000000,26.000000,0.361292,33.250000,0.000000
400.937500,174.092740,58.000000,-3.000000,26.000000,0.361292,33.250000,0.000000
400.953125,154.880920,58.000000,-3.000000,26.000000,0.361292,33.250000,0.000000
400.968750,137.212970,58.000000,-3.000000,26.000000,0.361292,33.250000,0.000000
400.984375,121.539580,58.000000,-3.000000,26.000000,0.361292,33.250000,0.000000
401.000000,107.053345,57.000000,-4.000000,27.000000,0.360011,33.250000,0.000000
401.015625,92.024315,57.000000,-4.000000,27.000000,0.360011,33.250000,0.000000
401.031250,74.518140,58.000000,-4.000000,26.000000,0.360011,33.250000,0.000000
401.046875,53.198624,58.000000,-4.000000,26.000000,0.360011,33.250000,0.000000
401.062500,27.943650,58.000000,-4.000000,26.000000,0.360011,33.250000,0.000000
401.078125,0.041214,58.000000,-4.000000,26.000000,0.360011,33.250000,0.000000
401.093750,-28.130020,59.000000,-3.000000,25.000000,0.360011,33.250000,0.000000
401.109375,-53.702248,59.000000,-3.000000,25.000000,0.360011,33.250000,0.000000
401.125000,-74.133400,58.000000,-2.000000,25.000000,0.360011,33.250000,0.000000
401.140625,-87.819466,58.000000,-2.000000,25.000000,0.360011,33.250000,0.000000
401.156250,-94.433880,58.000000,-2.000000,26.000000,0.360011,33.250000,0.000000
401.171875,-94.710495,58.000000,-2.000000,26.000000,0.360011,33.250000,0.000000
401.187500,-90.005196,59.000000,-2.000000,26.000000,0.360011,33.250000,0.000000
401.203125,-81.706770,59.000000,-2.000000,26.000000,0.360011,33.250000,0.000000
401.218750,-70.868020,58.000000,-3.000000,27.000000,0.360011,33.250000,0.000000
401.234375,-58.206650,58.000000,-3.000000,27.000000,0.360011,33.250000,0.000000
401.250000,-44.322975,57.000000,-3.000000,27.000000,0.361292,33.250000,0.000000
401.265625,-29.931816,57.000000,-3.000000,27.000000,0.361292,33.250000,0.000000
401.281250,-15.924259,57.000000,-4.000000,27.000000,0.361292,33.250000,0.000000
401.296875,-3.222626,57.000000,-4.000000,27.000000,0.361292,33.250000,0.000000
401.312500,7.529945,58.000000,-3.000000,26.000000,0.361292,33.250000,0.000000
401.328125,16.141537,58.000000,-3.000000,26.000000,0.361292,33.250000,0.000000
401.343750,22.866459,59.000000,-3.000000,25.000000,0.361292,33.250000,0.000000
401.359375,28.199291,59.000000,-3.000000,25.000000,0.361292,33.250000,0.000000
401.375000,32.597767,60.000000,-2.000000,25.000000,0.361292,33.250000,0.000000
401.390625,36.264103,60.000000,-2.000000,25.000000,0.361292,33.250000,0.000000
401.406250,39.181170,60.000000,-2.000000,24.000000,0.361292,33.250000,0.000000
401.421875,41.224620,60.000000,-2.000000,24.000000,0.361292,33.250000,0.000000
401.437500,42.372322,58.000000,-3.000000,25.000000,0.361292,33.250000,0.000000
401.453125,42.777250,58.000000,-3.000000,25.000000,0.361292,33.250000,0.000000
401.468750,42.685080,58.000000,-3.000000,26.000000,0.361292,33.250000,0.000000
401.484375,42.294037,58.000000,-3.000000,26.000000,0.361292,33.250000,0.000000
401.500000,41.579376,58.000000,-3.000000,26.000000,0.360011,33.250000,0.000000
401.515625,40.295790,58.000000,-3.000000,26.000000,0.360011,33.250000,0.000000
401.531250,38.044926,58.000000,-4.000000,26.000000,0.360011,33.250000,0.000000
401.546875,34.495300,58.000000,-4.000000,26.000000,0.360011,33.250000,0.000000
401.562500,29.498425,58.000000,-4.000000,26.000000,0.360011,33.250000,0.000000
401.578125,23.188393,58.000000,-4.000000,26.000000,0.360011,33.250000,0.000000
401.593750,15.956085,58.000000,-3.000000,26.000000,0.360011,33.250000,0.000000
401.609375,8.320366,58.000000,-3.000000,26.000000,0.360011,33.250000,0.000000
401.625000,0.868706,58.000000,-3.000000,26.000000,0.360011,33.250000,0.000000
401.640625,-5.808807,58.000000,-3.000000,26.000000,0.360011,33.250000,0.000000
401.656250,-11.246201,58.000000,-3.000000,25.000000,0.360011,33.250000,0.000000
401.671875,-15.181259,58.000000,-3.000000,25.000000,0.360011,33.250000,0.000000
401.687500,-17.692535,58.000000,-3.000000,25.000000,0.360011,33.250000,0.000000
401.703125,-19.190025,58.000000,-3.000000,25.000000,0.360011,33.250000,0.000000
401.718750,-20.348000,58.000000,-3.000000,26.000000,0.360011,33.250000,0.000000
401.734375,-21.792366,58.000000,-3.000000,26.000000,0.360011,33.250000,0.000000
401.750000,-23.851456,58.000000,-3.000000,26.000000,0.360011,33.250000,0.000000
401.765625,-26.444992,58.000000,-3.000000,26.000000,0.360011,33.250000,0.000000
401.781250,-29.124237,58.000000,-3.000000,26.000000,0.360011,33.250000,0.000000
401.796875,-31.408554,58.000000,-3.000000,26.000000,0.360011,33.250000,0.000000
401.812500,-33.045990,58.000000,-3.000000,26.000000,0.360011,33.250000,0.000000
401.828125,-34.145355,58.000000,-3.000000,26.000000,0.360011,33.250000,0.000000
401.843750,-35.072250,58.000000,-3.000000,26.000000,0.360011,33.250000,0.000000
401.859375,-36.160950,58.000000,-3.000000,26.000000,0.360011,33.250000,0.000000
401.875000,-37.489105,58.000000,-3.000000,25.000000,0.360011,33.250000,0.000000
401.890625,-38.802643,58.000000,-3.000000,25.000000,0.360011,33.250000,0.000000
401.906250,-39.736160,58.000000,-4.000000,25.000000,0.360011,33.250000,0.000000
401.921875,-40.049180,58.000000,-4.000000,25.000000,0.360011,33.250000,0.000000
401.937500,-39.847733,58.000000,-4.000000,25.000000,0.360011,33.250000,0.000000
401.953125,-39.520264,58.000000,-4.000000,25.000000,0.360011,33.250000,0.000000
401.968750,-39.518906,58.000000,-3.000000,25.000000,0.360011,33.250000,0.000000
401.984375,-40.051300,58.000000,-3.000000,25.000000,0.360011,33.250000,0.000000
402.000000,-40.906250,58.000000,-3.000000,25.000000,0.360011,33.270000,0.000000
402.015625,-41.483826,58.000000,-3.000000,25.000000,0.360011,33.270000,0.000000
402.031250,-41.099670,58.000000,-3.000000,25.000000,0.360011,33.270000,0.000000
402.046875,-39.331055,58.000000,-3.000000,25.000000,0.360011,33.270000,0.000000
402.062500,-36.216080,58.000000,-3.000000,25.000000,0.360011,33.270000,0.000000
402.078125,-32.231430,58.000000,-3.000000,25.000000,0.360011,33.270000,0.000000
402.093750,-27.988922,57.000000,-2.000000,25.000000,0.360011,33.270000,0.000000
402.109375,-23.891693,57.000000,-2.000000,25.000000,0.360011,33.270000,0.000000
402.125000,-19.980438,58.000000,-3.000000,26.000000,0.360011,33.270000,0.000000
402.140625,-16.030457,58.000000,-3.000000,26.000000,0.360011,33.270000,0.000000
402.156250,-11.852753,60.000000,-3.000000,25.000000,0.360011,33.270000,0.000000
402.171875,-7.552399,60.000000,-3.000000,25.000000,0.360011,33.270000,0.000000
402.187500,-3.644165,61.000000,-4.000000,24.000000,0.360011,33.270000,0.000000
402.203125,-0.806641,61.000000,-4.000000,24.000000,0.360011,33.270000,0.000000
402.218750,0.405457,60.000000,-4.000000,25.000000,0.360011,33.270000,0.000000
402.234375,-0.161499,60.000000,-4.000000,25.000000,0.360011,33.270000,0.000000
402.250000,-2.130096,58.000000,-3.000000,26.000000,0.360011,33.270000,0.000000
402.265625,-4.802856,58.000000,-3.000000,26.000000,0.360011,33.270000,0.000000
402.281250,-7.419189,57.000000,-3.000000,26.000000,0.360011,33.270000,0.000000
402.296875,-9.378357,57.000000,-3.000000,26.000000,0.360011,33.270000,0.000000
402.312500,-10.378357,58.000000,-3.000000,25.000000,0.360011,33.270000,0.000000
402.328125,-10.436310,58.000000,-3.000000,25.000000,0.360011,33.270000,0.000000
402.343750,-9.775024,58.000000,-3.000000,24.000000,0.360011,33.270000,0.000000
402.359375,-8.774536,58.000000,-3.000000,24.000000,0.360011,33.270000,0.000000
402.375000,-7.849365,58.000000,-3.000000,25.000000,0.360011,33.270000,0.000000
402.390625,-7.281067,58.000000,-3.000000,25.000000,0.360011,33.270000,0.000000
402.406250,-7.169128,58.000000,-3.000000,25.000000,0.360011,33.270000,0.000000
402.421875,-7.380371,58.000000,-3.000000,25.000000,0.360011,33.270000,0.000000
402.437500,-7.594665,59.000000,-3.000000,25.000000,0.360011,33.270000,0.000000
402.453125,-7.454590,59.000000,-3.000000,25.000000,0.360011,33.270000,0.000000
402.468750,-6.674316,59.000000,-3.000000,25.000000,0.360011,33.270000,0.000000
402.484375,-5.150787,59.000000,-3.000000,25.000000,0.360011,33.270000,0.000000
402.500000,-3.029755,59.000000,-3.000000,24.000000,0.360011,33.270000,0.000000
402.515625,-0.659912,59.000000,-3.000000,24.000000,0.360011,33.270000,0.000000
402.531250,1.486664,59.000000,-3.000000,25.000000,0.360011,33.270000,0.000000
402.546875,2.954742,59.000000,-3.000000,25.000000,0.360011,33.270000,0.000000
402.562500,3.503784,59.000000,-4.000000,25.000000,0.360011,33.270000,0.000000
402.578125,3.179871,59.000000,-4.000000,25.000000,0.360011,33.270000,0.000000
402.593750,2.301971,59.000000,-3.000000,25.000000,0.360011,33.270000,0.000000
402.609375,1.325226,59.000000,-3.000000,25.000000,0.360011,33.270000,0.000000
402.625000,0.637878,59.000000,-3.000000,25.000000,0.360011,33.270000,0.000000
402.640625,0.400696,59.000000,-3.000000,25.000000,0.360011,33.270000,0.000000
402.656250,0.515259,58.000000,-3.000000,25.000000,0.360011,33.270000,0.000000
402.671875,0.764191,58.000000,-3.000000,25.000000,0.360011,33.270000,0.000000
402.687500,0.963440,58.000000,-3.000000,25.000000,0.360011,33.270000,0.000000
402.703125,1.058624,58.000000,-3.000000,25.000000,0.360011,33.270000,0.000000
402.718750,1.109375,58.000000,-3.000000,25.000000,0.360011,33.270000,0.000000
402.734375,1.198669,58.000000,-3.000000,25.000000,0.360011,33.270000,0.000000
402.750000,1.315796,58.000000,-3.000000,25.000000,0.360011,33.270000,0.000000
402.765625,1.349609,58.000000,-3.000000,25.000000,0.360011,33.270000,0.000000
402.781250,1.075012,58.000000,-3.000000,25.000000,0.360011,33.270000,0.000000
402.796875,0.303497,58.000000,-3.000000,25.000000,0.360011,33.270000,0.000000
402.812500,-1.074432,58.000000,-3.000000,25.000000,0.360011,33.270000,0.000000
402.828125,-3.017609,58.000000,-3.000000,25.000000,0.360011,33.270000,0.000000
402.843750,-5.325531,58.000000,-3.000000,26.000000,0.360011,33.270000,0.000000
402.859375,-7.694641,58.000000,-3.000000,26.000000,0.360011,33.270000,0.000000
402.875000,-9.800323,58.000000,-3.000000,25.000000,0.360011,33.270000,0.000000
402.890625,-11.423309,58.000000,-3.000000,25.000000,0.360011,33.270000,0.000000
402.906250,-12.509979,59.000000,-3.000000,25.000000,0.360011,33.270000,0.000000
402.921875,-13.140533,59.000000,-3.000000,25.000000,0.360011,33.270000,0.000000
402.937500,-13.473724,59.000000,-3.000000,25.000000,0.360011,33.270000,0.000000
402.953125,-13.618652,59.000000,-3.000000,25.000000,0.360011,33.270000,0.000000
402.968750,-13.552490,58.000000,-3.000000,25.000000,0.360011,33.270000,0.000000
402.984375,-13.193115,58.000000,-3.000000,25.000000,0.360011,33.270000,0.000000
403.000000,-12.445282,58.000000,-3.000000,25.000000,0.358729,33.290000,0.000000
403.015625,-11.336212,58.000000,-3.000000,25.000000,0.358729,33.290000,0.000000
403.031250,-10.007355,58.000000,-3.000000,25.000000,0.358729,33.290000,0.000000
403.046875,-8.690796,58.000000,-3.000000,25.000000,0.358729,33.290000,0.000000
403.062500,-7.638458,59.000000,-3.000000,25.000000,0.358729,33.290000,0.000000
403.078125,-6.989380,59.000000,-3.000000,25.000000,0.358729,33.290000,0.000000
403.093750,-6.780151,58.000000,-3.000000,25.000000,0.358729,33.290000,0.000000
403.109375,-6.913818,58.000000,-3.000000,25.000000,0.358729,33.290000,0.000000
403.125000,-7.195038,58.000000,-3.000000,25.000000,0.358729,33.290000,0.000000
403.140625,-7.396057,58.000000,-3.000000,25.000000,0.358729,33.290000,0.000000
403.156250,-7.332733,58.000000,-3.000000,26.000000,0.358729,33.290000,0.000000
403.171875,-6.909943,58.000000,-3.000000,26.000000,0.358729,33.290000,0.000000
403.187500,-6.214294,58.000000,-3.000000,25.000000,0.358729,33.290000,0.000000
403.203125,-5.449646,58.000000,-3.000000,25.000000,0.358729,33.290000,0.000000
403.218750,-4.913666,58.000000,-3.000000,25.000000,0.358729,33.290000,0.000000
403.234375,-4.799164,58.000000,-3.000000,25.000000,0.358729,33.290000,0.000000
403.250000,-5.158997,58.000000,-3.000000,25.000000,0.360011,33.290000,0.000000
403.265625,-5.875641,58.000000,-3.000000,25.000000,0.360011,33.290000,0.000000
403.281250,-6.705811,58.000000,-3.000000,25.000000,0.360011,33.290000,0.000000
403.296875,-7.452606,58.000000,-3.000000,25.000000,0.360011,33.290000,0.000000
403.312500,-8.027741,59.000000,-3.000000,25.000000,0.360011,33.290000,0.000000
403.328125,-8.466675,59.000000,-3.000000,25.000000,0.360011,33.290000,0.000000
403.343750,-8.806183,59.000000,-3.000000,25.000000,0.360011,33.290000,0.000000
403.359375,-9.047333,59.000000,-3.000000,25.000000,0.360011,33.290000,0.000000
403.375000,-9.073792,63.000000,-4.000000,25.000000,0.360011,33.290000,0.000000
403.390625,-8.771240,63.000000,-4.000000,25.000000,0.360011,33.290000,0.000000
403.406250,-8.134064,67.000000,-5.000000,26.000000,0.360011,33.290000,0.000000
403.421875,-7.250061,67.000000,-5.000000,26.000000,0.360011,33.290000,0.000000
403.437500,-6.346680,57.000000,-2.000000,24.000000,0.360011,33.290000,0.000000
403.453125,-5.615540,57.000000,-2.000000,24.000000,0.360011,33.290000,0.000000
403.468750,-5.129700,51.000000,-1.000000,26.000000,0.360011,33.290000,0.000000
403.484375,-4.816895,51.000000,-1.000000,26.000000,0.360011,33.290000,0.000000
403.500000,-4.529358,51.000000,-1.000000,27.000000,0.358729,33.290000,0.000000
403.515625,-4.129822,51.000000,-1.000000,27.000000,0.358729,33.290000,0.000000
403.531250,-3.582642,56.000000,-2.000000,28.000000,0.358729,33.290000,0.000000
403.546875,-2.936829,56.000000,-2.000000,28.000000,0.358729,33.290000,0.000000
403.562500,-2.305298,58.000000,-2.000000,27.000000,0.358729,33.290000,0.000000
403.578125,-1.829163,58.000000,-2.000000,27.000000,0.358729,33.290000,0.000000
403.593750,-1.627136,59.000000,-4.000000,26.000000,0.358729,33.290000,0.000000
403.609375,-1.762695,59.000000,-4.000000,26.000000,0.358729,33.290000,0.000000
403.625000,-2.248596,60.000000,-4.000000,26.000000,0.358729,33.290000,0.000000
403.640625,-3.016052,60.000000,-4.000000,26.000000,0.358729,33.290000,0.000000
403.656250,-3.943481,59.000000,-3.000000,26.000000,0.358729,33.290000,0.000000
403.671875,-4.900696,59.000000,-3.000000,26.000000,0.358729,33.290000,0.000000
403.687500,-5.827331,60.000000,-3.000000,26.000000,0.358729,33.290000,0.000000
403.703125,-6.748291,60.000000,-3.000000,26.000000,0.358729,33.290000,0.000000
403.718750,-7.739929,60.000000,-3.000000,26.000000,0.358729,33.290000,0.000000
403.734375,-8.822937,60.000000,-3.000000,26.000000,0.358729,33.290000,0.000000
403.750000,-9.922730,57.000000,-2.000000,25.000000,0.358729,33.290000,0.000000
403.765625,-10.860535,57.000000,-2.000000,25.000000,0.358729,33.290000,0.000000
403.781250,-11.452148,55.000000,-2.000000,26.000000,0.358729,33.290000,0.000000
403.796875,-11.611999,55.000000,-2.000000,26.000000,0.358729,33.290000,0.000000
403.812500,-11.401855,56.000000,-2.000000,28.000000,0.358729,33.290000,0.000000
403.828125,-10.940308,56.000000,-2.000000,28.000000,0.358729,33.290000,0.000000
403.843750,-10.335754,57.000000,-3.000000,27.000000,0.358729,33.290000,0.000000
403.859375,-9.602051,57.000000,-3.000000,27.000000,0.358729,33.290000,0.000000
403.875000,-8.663574,57.000000,-3.000000,27.000000,0.358729,33.290000,0.000000
403.890625,-7.478699,57.000000,-3.000000,27.000000,0.358729,33.290000,0.000000
403.906250,-6.082031,57.000000,-3.000000,27.000000,0.358729,33.290000,0.000000
403.921875,-4.642151,57.000000,-3.000000,27.000000,0.358729,33.290000,0.000000
403.937500,-3.408508,58.000000,-3.000000,26.000000,0.358729,33.290000,0.000000
403.953125,-2.619995,58.000000,-3.000000,26.000000,0.358729,33.290000,0.000000
403.968750,-2.353699,59.000000,-3.000000,26.000000,0.358729,33.290000,0.000000
403.984375,-2.499695,59.000000,-3.000000,26.000000,0.358729,33.290000,0.000000
404.000000,-2.795959,59.000000,-3.000000,25.000000,0.360011,33.290000,0.000000
404.015625,-2.912903,59.000000,-3.000000,25.000000,0.360011,33.290000,0.000000
404.031250,-2.626709,59.000000,-3.000000,25.000000,0.360011,33.290000,0.000000
404.046875,-1.871765,59.000000,-3.000000,25.000000,0.360011,33.290000,0.000000
404.062500,-0.806885,59.000000,-3.000000,25.000000,0.360011,33.290000,0.000000
404.078125,0.293945,59.000000,-3.000000,25.000000,0.360011,33.290000,0.000000
404.093750,1.126770,59.000000,-3.000000,25.000000,0.360011,33.290000,0.000000
404.109375,1.520813,59.000000,-3.000000,25.000000,0.360011,33.290000,0.000000
404.125000,1.461670,59.000000,-3.000000,25.000000,0.360011,33.290000,0.000000
404.140625,1.087524,59.000000,-3.000000,25.000000,0.360011,33.290000,0.000000
404.156250,0.583008,58.000000,-3.000000,24.000000,0.360011,33.290000,0.000000
404.171875,0.091125,58.000000,-3.000000,24.000000,0.360011,33.290000,0.000000
404.187500,-0.333557,59.000000,-4.000000,25.000000,0.360011,33.290000,0.000000
404.203125,-0.722290,59.000000,-4.000000,25.000000,0.360011,33.290000,0.000000
404.218750,-1.136902,59.000000,-4.000000,25.000000,0.360011,33.290000,0.000000
404.234375,-1.636963,59.000000,-4.000000,25.000000,0.360011,33.290000,0.000000
404.250000,-2.231750,59.000000,-3.000000,25.000000,0.360011,33.290000,0.000000
404.265625,-2.906067,59.000000,-3.000000,25.000000,0.360011,33.290000,0.000000
404.281250,-3.574585,58.000000,-4.000000,25.000000,0.360011,33.290000,0.000000
404.296875,-4.162476,58.000000,-4.000000,25.000000,0.360011,33.290000,0.000000
404.312500,-4.653748,59.000000,-4.000000,25.000000,0.360011,33.290000,0.000000
404.328125,-5.100281,59.000000,-4.000000,25.000000,0.360011,33.290000,0.000000
404.343750,-5.644470,59.000000,-3.000000,24.000000,0.360011,33.290000,0.000000
404.359375,-6.356812,59.000000,-3.000000,24.000000,0.360011,33.290000,0.000000
404.375000,-7.231201,59.000000,-3.000000,24.000000,0.360011,33.290000,0.000000
404.390625,-8.147400,59.000000,-3.000000,24.000000,0.360011,33.290000,0.000000
404.406250,-8.921631,59.000000,-3.000000,24.000000,0.360011,33.290000,0.000000
404.421875,-9.425781,59.000000,-3.000000,24.000000,0.360011,33.290000,0.000000
404.437500,-9.666016,59.000000,-3.000000,24.000000,0.360011,33.290000,0.000000
404.453125,-9.785278,59.000000,-3.000000,24.000000,0.360011,33.290000,0.000000
404.468750,-9.947205,59.000000,-4.000000,24.000000,0.360011,33.290000,0.000000
404.484375,-10.241699,59.000000,-4.000000,24.000000,0.360011,33.290000,0.000000
404.500000,-10.657837,59.000000,-3.000000,24.000000,0.358729,33.290000,0.000000
404.515625,-11.122864,59.000000,-3.000000,24.000000,0.358729,33.290000,0.000000
404.531250,-11.581360,58.000000,-3.000000,25.000000,0.358729,33.290000,0.000000
404.546875,-12.079956,58.000000,-3.000000,25.000000,0.358729,33.290000,0.000000
404.562500,-12.791016,57.000000,-4.000000,24.000000,0.358729,33.290000,0.000000
404.578125,-13.871338,57.000000,-4.000000,24.000000,0.358729,33.290000,0.000000
404.593750,-15.413269,60.000000,-3.000000,24.000000,0.358729,33.290000,0.000000
404.609375,-17.313354,60.000000,-3.000000,24.000000,0.358729,33.290000,0.000000
404.625000,-19.326660,59.000000,-4.000000,24.000000,0.358729,33.290000,0.000000
404.640625,-21.142150,59.000000,-4.000000,24.000000,0.358729,33.290000,0.000000
404.656250,-22.517150,60.000000,-4.000000,23.000000,0.358729,33.290000,0.000000
404.671875,-23.391357,60.000000,-4.000000,23.000000,0.358729,33.290000,0.000000
404.687500,-23.876648,59.000000,-4.000000,24.000000,0.358729,33.290000,0.000000
404.703125,-24.141052,59.000000,-4.000000,24.000000,0.358729,33.290000,0.000000
404.718750,-24.253479,59.000000,-4.000000,23.000000,0.358729,33.290000,0.000000
404.734375,-23.988342,59.000000,-4.000000,23.000000,0.358729,33.290000,0.000000
404.750000,-22.911926,59.000000,-3.000000,24.000000,0.358729,33.290000,0.000000
404.765625,-20.590881,59.000000,-3.000000,24.000000,0.358729,33.290000,0.000000
404.781250,-16.909485,59.000000,-4.000000,24.000000,0.358729,33.290000,0.000000
404.796875,-12.178894,59.000000,-4.000000,24.000000,0.358729,33.290000,0.000000
404.812500,-7.073547,59.000000,-3.000000,24.000000,0.358729,33.290000,0.000000
404.828125,-2.258789,59.000000,-3.000000,24.000000,0.358729,33.290000,0.000000
404.843750,1.881287,59.000000,-4.000000,24.000000,0.358729,33.290000,0.000000
404.859375,5.432251,59.000000,-4.000000,24.000000,0.358729,33.290000,0.000000
404.875000,8.777100,59.000000,-4.000000,24.000000,0.358729,33.290000,0.000000
404.890625,12.256592,59.000000,-4.000000,24.000000,0.358729,33.290000,0.000000
