,dur_max,dur_mean,dur_min,latency,n_peak,pha_auc,pha_max,pha_mean,pha_min,pha_std,pks_max,pks_mean,pks_min,slp_max,slp_mean,slp_min
1640.0,6.0,6.0,6.0,11.0,1,0.0048039600893373426,0.07390557318223356,0.0048039600893373426,-0.04815806585629678,0.031697373554561176,0.07390557318223356,0.07390557318223356,0.07390557318223356,1.0009600808245753,1.0009600808245753,1.0009600808245753
1645.0,6.0,4.5,3.0,6.0,2,0.01290908749328484,0.1379460141601978,0.01290908749328484,-0.07099811024920877,0.04931451430907276,0.1379460141601978,0.10592579367121568,0.07390557318223356,1.0029964280267163,1.0019782544256457,1.0009600808245753
1650.0,6.0,4.5,3.0,1.0,3,0.044876904498720185,0.2700894203859785,0.044876904498720185,-0.07471437111832113,0.0802385364189294,0.2700894203859785,0.16064700257613662,0.07390557318223356,1.0197759532678106,1.0079108207063674,1.0009600808245753
1655.0,5.0,4.0,3.0,6.0,4,0.060100461256144,1.0687750558721367,0.060100461256144,-0.8106459323586725,0.29041807014008963,1.0687750558721367,0.3950623988309293,0.1034391049054042,1.0197759532678106,0.8610894088735007,0.5604958453259752
1660.0,5.0,4.0,3.0,1.0,4,0.056270085013996274,1.0687750558721367,0.056270085013996274,-0.8106459323586725,0.2938236038916341,1.0687750558721367,0.3950623988309293,0.1034391049054042,1.0197759532678106,0.8610894088735007,0.5604958453259752
1665.0,5.0,4.5,4.0,2.5,4,0.05615059981191902,1.0687750558721367,0.05615059981191902,-0.8106459323586725,0.29371218762265583,1.0687750558721367,0.38666505777862803,0.1034391049054042,1.0197759532678106,0.8609509146896409,0.5604958453259752
1670.0,7.5,5.75,4.0,1.0,4,0.04537369965648543,1.0687750558721367,0.04537369965648543,-0.8106459323586725,0.2874390533704119,1.0687750558721367,0.3503858159176714,0.1034391049054042,1.0025809454751369,0.781538395400556,0.5604958453259752
1675.0,7.5,7.5,7.5,7.5,2,0.017638462912644134,0.14435824520032892,0.017638462912644134,-0.11853684595233505,0.06941062952793374,0.12497245294215187,0.11466455144657228,0.1043566499509927,1.0025809454751369,1.0025809454751369,1.0025809454751369
1680.0,7.5,7.5,7.5,2.5,2,0.01798031188909765,0.12497245294215187,0.01798031188909765,-0.11853684595233505,0.05355678462073308,0.12497245294215187,0.11466455144657228,0.1043566499509927,1.0025809454751369,1.0025809454751369,1.0025809454751369
1685.0,0.0,0.0,0.0,1.0,2,0.012735809405142098,0.12497245294215187,0.012735809405142098,-0.024787014672917884,0.038246189044856924,0.12497245294215187,0.0683983441258269,0.01182423530950194,0.0,0.0,0.0
1690.0,0.0,0.0,0.0,11.0,1,-0.0037148461804551096,0.01182423530950194,-0.0037148461804551096,-0.024787014672917884,0.008485987262376189,0.01182423530950194,0.01182423530950194,0.01182423530950194,0.0,0.0,0.0
1695.0,0.0,0.0,0.0,6.0,1,0.00020667244667200822,0.01182423530950194,0.00020667244667200822,-0.007722773697616869,0.00419607144207664,0.01182423530950194,0.01182423530950194,0.01182423530950194,0.0,0.0,0.0
1700.0,0.0,0.0,0.0,1.0,1,-0.0027303165075954192,0.01182423530950194,-0.0027303165075954192,-0.02440950098312733,0.007660126345111944,0.01182423530950194,0.01182423530950194,0.01182423530950194,0.0,0.0,0.0
1705.0,2.5,2.5,2.5,17.5,1,0.002221729661200497,0.07681830634987685,0.002221729661200497,-0.02440950098312733,0.022380952883209324,0.07681830634987685,0.07681830634987685,0.07681830634987685,1.0005746938160136,1.0005746938160136,1.0005746938160136
1710.0,2.5,2.5,2.5,12.5,2,0.015820011232153725,0.10807152441984247,0.015820011232153725,-0.02440950098312733,0.03685315571501225,0.10807152441984247,0.09244491538485966,0.07681830634987685,1.0017610215010437,1.0011678576585288,1.0005746938160136
1715.0,4.5,3.5,2.5,7.5,2,0.014492576157381294,0.10807152441984247,0.014492576157381294,-0.02591532434469679,0.038250381382950824,0.10807152441984247,0.09244491538485966,0.07681830634987685,1.0017610215010437,1.0011678576585288,1.0005746938160136
1720.0,4.5,3.5,2.5,2.5,3,0.02165096032714016,0.10807152441984247,0.02165096032714016,-0.028351027789680128,0.03911462503579397,0.10807152441984247,0.08220160042006075,0.06171497049046293,1.0017610215010437,1.0008400286290842,1.000184370570195
1725.0,4.5,3.5,2.5,2.5,3,0.019829822811680154,0.10807152441984247,0.019829822811680154,-0.0328482921165012,0.04058393733149992,0.10807152441984247,0.08470955737528163,0.06171497049046293,1.0017610215010437,0.8341931013687184,0.5006339120349166
1730.0,2.5,2.5,2.5,9.0,2,0.008495575175226163,0.0843421772155395,0.008495575175226163,-0.0511920124299432,0.03494785029039772,0.0843421772155395,0.07302857385300121,0.06171497049046293,1.000184370570195,0.7504091413025558,0.5006339120349166
1735.0,2.5,2.5,2.5,4.0,3,0.040005578630789525,0.18331889452581018,0.040005578630789525,-0.0511920124299432,0.06437008434525385,0.18331889452581018,0.10979201407727086,0.06171497049046293,2.5036854220038065,1.3348345682029727,0.5006339120349166
1740.0,6.0,4.25,2.5,4.5,3,0.03451039409330943,0.18331889452581018,0.03451039409330943,-0.0511920124299432,0.06581792812653095,0.18331889452581018,0.09190384224858199,0.008050455004396273,2.5036854220038065,1.5021596670193615,0.5006339120349166
1745.0,6.0,6.0,6.0,7.5,2,0.030170150528297652,0.18331889452581018,0.030170150528297652,-0.0511920124299432,0.06537238983852857,0.18331889452581018,0.09568467476510323,0.008050455004396273,2.5036854220038065,2.5036854220038065,2.5036854220038065
1750.0,6.0,6.0,6.0,2.5,2,0.01758773523072023,0.18331889452581018,0.01758773523072023,-0.105619699491184,0.07661394906214676,0.18331889452581018,0.09568467476510323,0.008050455004396273,2.5036854220038065,2.5036854220038065,2.5036854220038065
1755.0,0.0,0.0,0.0,4.5,2,0.050479718567847824,0.47735318503996815,0.050479718567847824,-0.105619699491184,0.14604234641734148,0.47735318503996815,0.2427018200221822,0.008050455004396273,1.5423385772963296,1.5423385772963296,1.5423385772963296
1760.0,6.0,6.0,6.0,11.5,1,0.045462219634772275,0.47735318503996815,0.045462219634772275,-0.105619699491184,0.14813844319124303,0.47735318503996815,0.47735318503996815,0.47735318503996815,1.5423385772963296,1.5423385772963296,1.5423385772963296
1765.0,6.0,6.0,6.0,6.5,1,0.02982486171165679,0.47735318503996815,0.02982486171165679,-0.105619699491184,0.156165009429115,0.47735318503996815,0.47735318503996815,0.47735318503996815,1.5423385772963296,1.5423385772963296,1.5423385772963296
1770.0,6.0,6.0,6.0,1.5,2,0.09476710912423082,0.47735318503996815,0.09476710912423082,-0.10428551278404719,0.1742626839751065,0.47735318503996815,0.4521660553348721,0.426978925629776,1.5423385772963296,1.290120941881519,1.0379033064667085
1775.0,5.5,5.5,5.5,12.0,1,0.0245926959893945,0.426978925629776,0.0245926959893945,-0.10428551278404719,0.12964694625808013,0.426978925629776,0.426978925629776,0.426978925629776,1.0379033064667085,1.0379033064667085,1.0379033064667085
1780.0,5.5,5.5,5.5,7.0,1,0.021073044468836163,0.426978925629776,0.021073044468836163,-0.10428551278404719,0.1295583158604461,0.426978925629776,0.426978925629776,0.426978925629776,1.0379033064667085,1.0379033064667085,1.0379033064667085
1785.0,5.5,5.0,4.5,2.0,2,0.04791585692948795,0.426978925629776,0.04791585692948795,-0.09521917814991498,0.12053008514406748,0.426978925629776,0.2562116956800977,0.08544446573041942,1.0379033064667085,1.0196522523673683,1.0014011982680282
1790.0,4.5,4.5,4.5,11.5,1,-0.008083554961590652,0.08544446573041942,-0.008083554961590652,-0.0685754351157879,0.04492203428926369,0.08544446573041942,0.08544446573041942,0.08544446573041942,1.0014011982680282,1.0014011982680282,1.0014011982680282
1795.0,4.5,4.5,4.5,6.5,2,0.05594157168633043,0.3642250484301517,0.05594157168633043,-0.0685754351157879,0.13191721476909865,0.3642250484301517,0.22483475708028555,0.08544446573041942,3.011154115190381,2.0062776567292047,1.0014011982680282
1800.0,5.0,4.75,4.5,1.5,4,0.0807866115517917,1.4497847415383376,0.0807866115517917,-1.3687264685852436,0.4264171023251412,1.4497847415383376,0.5077673307267795,0.08544446573041942,3.011154115190381,1.5842866935802455,0.7403047672823277
1805.0,7.0,6.0,5.0,9.0,3,0.08589089024828286,1.4497847415383376,0.08589089024828286,-1.3687264685852436,0.4264540407273097,1.4497847415383376,0.6485416190588995,0.13161506720820926,3.011154115190381,1.8757294412363543,0.7403047672823277
1810.0,7.0,6.0,5.0,4.0,3,0.09282182480260785,1.4497847415383376,0.09282182480260785,-1.3687264685852436,0.4244458396367606,1.4497847415383376,0.6485416190588995,0.13161506720820926,3.011154115190381,1.8757294412363543,0.7403047672823277
1815.0,7.0,7.0,7.0,3.0,2,0.036969974698735995,1.4497847415383376,0.036969974698735995,-1.3687264685852436,0.41315571996514633,1.4497847415383376,0.7906999043732734,0.13161506720820926,0.7403047672823277,0.7403047672823277,0.7403047672823277
1820.0,0.0,0.0,0.0,0.0,1,0.03769039127182339,0.22630072644091426,0.03769039127182339,-0.014514221911889003,0.0602765689727181,0.13161506720820926,0.13161506720820926,0.13161506720820926,0.0,0.0,0.0
1825.0,5.0,5.0,5.0,15.5,2,0.03944851254522851,1.9055938878537715,0.03944851254522851,-1.9143794609952998,0.511474327935157,1.9055938878537715,1.0720822586500307,0.23857062944628993,4.505009811907365,3.116789862536773,1.7285699131661811
1830.0,7.0,6.0,5.0,10.5,3,0.059696077135379014,1.9055938878537715,0.059696077135379014,-1.9143794609952998,0.5118081519065493,1.9055938878537715,0.7719248383288994,0.17160999768663654,4.505009811907365,3.116789862536773,1.7285699131661811
1835.0,7.0,6.0,5.0,5.5,3,0.058953486015417465,1.9055938878537715,0.058953486015417465,-1.9143794609952998,0.5119163083334137,1.9055938878537715,0.7719248383288994,0.17160999768663654,4.505009811907365,3.116789862536773,1.7285699131661811
1840.0,7.0,7.0,7.0,0.5,3,0.04251564696588451,1.9055938878537715,0.04251564696588451,-1.9143794609952998,0.5118054971110343,1.9055938878537715,0.7719248383288994,0.17160999768663654,1.7285699131661811,1.7285699131661811,1.7285699131661811
1845.0,0.0,0.0,0.0,0.5,1,0.017295870077531368,0.17160999768663654,0.017295870077531368,-0.020397680290118902,0.053079472321684126,0.17160999768663654,0.17160999768663654,0.17160999768663654,0.0,0.0,0.0
1850.0,3.0,3.0,3.0,16.5,1,-0.0001055802800997978,0.039395826071833895,-0.0001055802800997978,-0.020397680290118902,0.01585225595317975,0.039395826071833895,0.039395826071833895,0.039395826071833895,0.5000957054270696,0.5000957054270696,0.5000957054270696
1855.0,3.0,3.0,3.0,11.5,1,0.0015213169540240917,0.039395826071833895,0.0015213169540240917,-0.016460388489366373,0.014757634528765296,0.039395826071833895,0.039395826071833895,0.039395826071833895,0.5000957054270696,0.5000957054270696,0.5000957054270696
1860.0,3.0,1.75,0.5,6.5,2,0.0027805052429405955,0.039395826071833895,0.0027805052429405955,-0.016460388489366373,0.016253128998915643,0.039395826071833895,0.030010778141693173,0.02062573021155245,0.5000957054270696,0.5000957054270696,0.5000957054270696
