,dur_max,dur_mean,dur_min,latency,n_peak,pha_auc,pha_max,pha_mean,pha_min,pha_std,pks_max,pks_mean,pks_min,slp_max,slp_mean,slp_min
415.0,,,,,0,-3.153771729247898e-05,0.0012818302851990149,-3.153771729247898e-05,-0.0009906009182248932,0.0005813580134003276,,,,,,
420.0,,,,,0,-0.00014757356220591574,0.0010956087419518035,-0.00014757356220591574,-0.001155455775910419,0.0005974566734591388,,,,,,
425.0,,,,,0,-0.00011298148698588367,0.0014374263741968596,-0.00011298148698588367,-0.001155455775910419,0.0006139358756593746,,,,,,
430.0,,,,,0,-9.17589175894936e-05,0.0014374263741968596,-9.17589175894936e-05,-0.001155455775910419,0.0005984973179865789,,,,,,
435.0,,,,,0,-0.00011229498487677286,0.0014374263741968596,-0.00011229498487677286,-0.001155455775910419,0.0006113991355705568,,,,,,
440.0,,,,,0,-0.00014880944537420677,0.0014374263741968596,-0.00014880944537420677,-0.0010316605272207569,0.0005557892704149894,,,,,,
445.0,,,,,0,-0.0001233145425496709,0.0009396193001348641,-0.0001233145425496709,-0.0010316605272207569,0.000545697282590603,,,,,,
450.0,,,,,0,-0.00015506493110108122,0.0009396193001348641,-0.00015506493110108122,-0.0010316605272207569,0.0005495339130976406,,,,,,
455.0,,,,,0,-0.00013595383081225535,0.0008528481932945087,-0.00013595383081225535,-0.0011491162884038064,0.0005733117787938768,,,,,,
460.0,,,,,0,-6.698537934295856e-05,0.001016467044165359,-6.698537934295856e-05,-0.0011491162884038064,0.0006104888747195057,,,,,,
465.0,,,,,0,-7.876909338104159e-05,0.001016467044165359,-7.876909338104159e-05,-0.0011491162884038064,0.0005745350302875674,,,,,,
470.0,,,,,0,-6.948498221519713e-05,0.001016467044165359,-6.948498221519713e-05,-0.0013930829423571267,0.0006418890567475086,,,,,,
475.0,,,,,0,-0.00010219948879071994,0.001016467044165359,-0.00010219948879071994,-0.0013930829423571267,0.0005985525638283152,,,,,,
480.0,,,,,0,-0.0001142732422646319,0.0011927432858665488,-0.0001142732422646319,-0.0013930829423571267,0.0006254762889786608,,,,,,
485.0,,,,,0,-0.0001609339102519483,0.0011927432858665488,-0.0001609339102519483,-0.0013930829423571267,0.0006318795978927764,,,,,,
490.0,,,,,0,-0.00015820567934205756,0.0011927432858665488,-0.00015820567934205756,-0.001172937131377727,0.0006223136217443602,,,,,,
495.0,,,,,0,-0.000403165492637395,0.0011927432858665488,-0.000403165492637395,-0.0029076918171273003,0.0008989241777823927,,,,,,
