# slp_min,pks_max,n_peak,dur_min,slp_max,dur_max,pks_mean,latency,dur_mean,slp_mean,pha_auc,pha_min,pha_std,pks_min,pha_max,pha_mean
6.250385532810324996e-02,2.137459395736396317e-02,5.000000000000000000e+00,1.250000000000000000e-01,6.250385532810324996e-02,1.250000000000000000e-01,1.601282855892582901e-02,6.187500000000000000e+00,1.250000000000000000e-01,6.250385532810324996e-02,-1.577110459262953543e-05,-1.950121817569394622e-02,7.191348546887119976e-03,6.163115596510060357e-03,2.137459395736396317e-02,-1.577110459262953543e-05
6.250385532810324996e-02,3.057078186694495159e-02,7.000000000000000000e+00,1.250000000000000000e-01,1.251471937281287139e-01,3.125000000000000000e-01,1.643535280599081258e-02,3.437500000000000000e+00,2.187500000000000000e-01,9.382552452811598886e-02,3.799277915173218559e-04,-2.315321823801541612e-02,9.167823391117387033e-03,6.163115596510060357e-03,3.057078186694495159e-02,3.799277915173218559e-04
1.251471937281287139e-01,3.057078186694495159e-02,6.000000000000000000e+00,6.250000000000000000e-02,1.251471937281287139e-01,3.125000000000000000e-01,1.730954578099338018e-02,1.750000000000000000e+00,1.875000000000000000e-01,1.251471937281287139e-01,1.262002337800314979e-03,-2.315321823801541612e-02,8.660115376165102019e-03,7.742235950757514473e-03,3.057078186694495159e-02,1.262002337800314979e-03
0.000000000000000000e+00,2.081839276797481375e-02,2.000000000000000000e+00,6.250000000000000000e-02,0.000000000000000000e+00,6.250000000000000000e-02,1.796751108175342893e-02,1.250000000000000000e+00,6.250000000000000000e-02,0.000000000000000000e+00,7.031931885077933198e-04,-2.126069725211099382e-02,5.751282664050078736e-03,1.511662939553204410e-02,2.081839276797481375e-02,7.031931885077933198e-04
0.000000000000000000e+00,1.505841153456533021e-02,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.266874601442369297e-02,1.018750000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.750375142946224538e-04,-1.307203283628544099e-02,4.923232803716140991e-03,1.027908049428205572e-02,1.505841153456533021e-02,-3.750375142946224538e-04
0.000000000000000000e+00,1.505841153456533021e-02,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.303065106980805243e-02,1.875000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.837010882804746004e-05,-1.654736419115243606e-02,5.307995531828765302e-03,1.027908049428205572e-02,1.505841153456533021e-02,-1.837010882804746004e-05
6.250174820208689863e-02,2.152988892300911061e-02,5.000000000000000000e+00,1.875000000000000000e-01,6.250174820208689863e-02,1.875000000000000000e-01,1.442122225578890138e-02,5.000000000000000000e-01,1.875000000000000000e-01,6.250174820208689863e-02,4.263381750091846173e-04,-1.654736419115243606e-02,6.184262418317988154e-03,8.541070518826909819e-03,2.152988892300911061e-02,4.263381750091846173e-04
6.250174820208689863e-02,2.152988892300911061e-02,5.000000000000000000e+00,1.875000000000000000e-01,6.250174820208689863e-02,1.875000000000000000e-01,1.609649496071590205e-02,6.000000000000000000e+00,1.875000000000000000e-01,6.250174820208689863e-02,8.347618624653996072e-04,-1.446238192566706715e-02,6.666376991829353789e-03,8.541070518826909819e-03,2.152988892300911061e-02,8.347618624653996072e-04
0.000000000000000000e+00,1.826081598118634020e-02,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.653973742885084253e-02,2.812500000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.604192199420990011e-04,-1.337589843385300625e-02,6.059678797716291226e-03,1.397864815334326494e-02,1.826081598118634020e-02,8.604192199420990011e-04
0.000000000000000000e+00,1.762918574785921066e-02,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.584025783486717881e-02,4.812500000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.256475908461194174e-04,-1.342530270934849668e-02,6.186517345762429856e-03,1.397864815334326494e-02,1.762918574785921066e-02,8.256475908461194174e-04
