# slp_min,pks_max,n_peak,dur_min,slp_max,dur_max,pks_mean,latency,dur_mean,slp_mean,pha_auc,pha_min,pha_std,pks_min,pha_max,pha_mean
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,7.018164332933396205e-05,-6.085617666196085906e-04,2.898940891063147879e-04,nan,1.014603914024858611e-03,7.018164332933396205e-05
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,5.631760275296784777e-05,-9.610882744555127033e-04,4.694095669629010027e-04,nan,1.014603914024858611e-03,5.631760275296784777e-05
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,-3.958058456194832320e-05,-9.610882744555127033e-04,3.676181684631246380e-04,nan,7.647598713143022309e-04,-3.958058456194832320e-05
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,-2.523954921427734520e-05,-1.114883485693329845e-04,3.542569325212033542e-05,nan,1.148333974865245466e-05,-2.523954921427734520e-05
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,-1.164581293728664291e-05,-1.732076054494768869e-05,2.392605792929330262e-06,nan,-8.656962389386180234e-06,-1.164581293728664291e-05
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,-7.085796942483957475e-06,-2.041310542910679260e-05,1.169674223003657853e-05,nan,2.306491130732446493e-05,-7.085796942483957475e-06
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,3.285149016072699688e-05,-5.896595640364488133e-04,3.438622123037209447e-04,nan,1.113416024720370601e-03,3.285149016072699688e-05
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,1.384517426644763029e-05,-5.896595640364488133e-04,3.475701263891240551e-04,nan,1.113416024720370601e-03,1.384517426644763029e-05
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,-2.884868218038238939e-05,-1.113098012619495591e-04,3.333286236524728489e-05,nan,3.454353055376557791e-06,-2.884868218038238939e-05
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,-1.121214127962899577e-05,-2.755646211394235934e-05,1.501554912908033459e-05,nan,2.705357179810796708e-05,-1.121214127962899577e-05
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,-7.829145346231262113e-05,-1.054955621198505611e-03,3.645776959074569748e-04,nan,7.232864868826904825e-04,-7.829145346231262113e-05
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,-3.871229136903076153e-05,-1.054955621198505611e-03,4.435262910080792556e-04,nan,9.652222142666477822e-04,-3.871229136903076153e-05
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,3.036718490251333336e-05,-4.072191495272381445e-04,2.420579183271700618e-04,nan,9.652222142666477822e-04,3.036718490251333336e-05
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,-1.190017646456265012e-04,-9.932095288305298197e-04,2.535236834786673446e-04,nan,3.130751053286306984e-04,-1.190017646456265012e-04
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,-1.059203845497562441e-04,-9.932095288305298197e-04,2.627193628452120094e-04,nan,3.130751053286306984e-04,-1.059203845497562441e-04
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,9.144164579340946847e-06,-1.695707536160107054e-04,4.319262808226951873e-05,nan,1.799671910309719181e-04,9.144164579340946847e-06
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,2.736287651848232083e-05,-1.162292048173529935e-04,5.925062036855501923e-05,nan,2.219180689064792489e-04,2.736287651848232083e-05
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,3.484788335696778754e-05,-1.162292048173529935e-04,6.933068817174508204e-05,nan,2.219180689064792489e-04,3.484788335696778754e-05
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,9.417939554385231795e-05,-1.450995979549007942e-03,1.251126821442603365e-03,nan,4.155062227283456977e-03,9.417939554385231795e-05
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,4.881378562223148969e-05,-1.450995979549007942e-03,1.290926614867228713e-03,nan,4.155062227283456977e-03,4.881378562223148969e-05
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,-4.530842476560270344e-05,-6.252670716073716051e-04,3.075872458773690372e-04,nan,1.256773396670629594e-03,-4.530842476560270344e-05
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,5.720149094358556587e-05,-6.561978368340160017e-04,2.617802575961821008e-04,nan,1.463910083430164377e-03,5.720149094358556587e-05
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,4.895219155686345161e-05,-6.561978368340160017e-04,3.818944484333575314e-04,nan,1.721881172777051106e-03,4.895219155686345161e-05
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,-1.074176605903309699e-05,-6.998016779655724662e-04,5.267280086997420604e-04,nan,1.721881172777051106e-03,-1.074176605903309699e-05
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,-8.165475384650650037e-05,-8.490054327159324288e-04,4.831144327794687659e-04,nan,1.485174301836034161e-03,-8.165475384650650037e-05
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,-1.446748827268411306e-04,-1.367834590721761501e-03,3.838234836907304139e-04,nan,7.152486685304548786e-04,-1.446748827268411306e-04
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,-1.466762660078460567e-05,-1.367834590721761501e-03,3.793264004997026089e-04,nan,7.152486685304548786e-04,-1.466762660078460567e-05
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,1.076681844171784003e-04,-4.576560047555577881e-04,2.674266043862475080e-04,nan,1.519188112044878025e-03,1.076681844171784003e-04
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,-3.319396857273671123e-06,-1.418089051392623645e-03,5.799426922345395042e-04,nan,1.722727412188707063e-03,-3.319396857273671123e-06
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,-1.120102225620707491e-04,-1.418089051392623645e-03,5.304791277277119124e-04,nan,1.722727412188707063e-03,-1.120102225620707491e-04
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,3.220796597765487879e-05,-5.490854236023245960e-04,3.403965324041277542e-04,nan,9.002484820617162598e-04,3.220796597765487879e-05
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,6.803904432706384662e-05,-5.490854236023245960e-04,2.968898320986035040e-04,nan,9.002484820617162598e-04,6.803904432706384662e-05
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,-3.848156360045700214e-04,-3.750063039399398335e-03,1.071177684244835034e-03,nan,1.971609018433184701e-03,-3.848156360045700214e-04
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,-3.509261423611555186e-04,-3.750063039399398335e-03,1.128129160861503655e-03,nan,1.971609018433184701e-03,-3.509261423611555186e-04
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,2.375001776599786063e-04,-2.188285625489561070e-03,9.001526837209256711e-04,nan,2.412331039276516265e-03,2.375001776599786063e-04
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,1.716061071595421819e-04,-2.188285625489561070e-03,8.650534227213350002e-04,nan,2.412331039276516265e-03,1.716061071595421819e-04
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,1.210580087922352694e-04,-1.923195060425264558e-03,8.242145405570535256e-04,nan,2.031955011470687467e-03,1.210580087922352694e-04
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,-1.616213487174319953e-04,-2.789566027975309837e-03,1.134722363251495190e-03,nan,2.031955011470687467e-03,-1.616213487174319953e-04
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,-5.390910264961940252e-04,-6.279549381594362600e-03,1.676386830545870338e-03,nan,3.246290245443095301e-03,-5.390910264961940252e-04
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,3.664692772139370447e-04,-6.279549381594362600e-03,2.244456636396096553e-03,nan,5.445354175303007693e-03,3.664692772139370447e-04
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,4.874781594408870988e-04,-3.992594839047791666e-03,1.622244429631550938e-03,nan,5.445354175303007693e-03,4.874781594408870988e-04
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,-2.093528269320278688e-04,-2.866463915729200451e-03,7.652763630381779255e-04,nan,3.761611191472891136e-04,-2.093528269320278688e-04
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,-2.234071473279190811e-04,-3.990012639531137495e-03,1.170573909490707195e-03,nan,1.996658449116894829e-03,-2.234071473279190811e-04
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,-7.637787470330947577e-05,-3.990012639531137495e-03,9.772313793520973242e-04,nan,1.996658449116894829e-03,-7.637787470330947577e-05
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,2.284679329758468270e-04,-3.391804481387428183e-04,5.015731730341962957e-04,nan,1.519925163725677209e-03,2.284679329758468270e-04
3.125001749665838879e-01,2.044438896956024543e-02,1.000000000000000000e+00,6.250000000000000000e-01,3.125001749665838879e-01,6.250000000000000000e-01,2.044438896956024543e-02,1.812500000000000000e+01,6.250000000000000000e-01,3.125001749665838879e-01,2.539910962814717534e-03,-5.407929754118967480e-03,6.941297179374618376e-03,2.044438896956024543e-02,2.044438896956024543e-02,2.539910962814717534e-03
