# timestamp,driver,phasic,tonic
6.133164062500000000e+02,1.373729489076945587e+00,6.152273578415190514e-03,1.367577215498530396e+00
6.133789062500000000e+02,1.369294971154326079e+00,1.686356818336731678e-03,1.367608614335989348e+00
6.134414062500000000e+02,1.366514435944203631e+00,-1.124557949913507215e-03,1.367638993894117139e+00
6.135039062500000000e+02,1.365613119055486102e+00,-2.055180196605776999e-03,1.367668299252091879e+00
6.135664062500000000e+02,1.366498975062440779e+00,-1.197500426650233152e-03,1.367696475489091013e+00
6.136289062500000000e+02,1.368896395036474534e+00,1.172927352179442551e-03,1.367723467684295091e+00
6.136914062500000000e+02,1.372473314630433316e+00,4.724093713552424134e-03,1.367749220916880892e+00
6.137539062500000000e+02,1.376900067568661568e+00,9.126387302633487408e-03,1.367773680266028080e+00
6.138164062500000000e+02,1.381826311602982749e+00,1.402952079206731817e-02,1.367796790810915430e+00
6.138789062500000000e+02,1.386813173968557855e+00,1.899467633783635812e-02,1.367818497630721497e+00
6.139414062500000000e+02,1.391287053681597552e+00,2.344830787697271823e-02,1.367838745804624834e+00
6.140039062500000000e+02,1.394575001125016867e+00,2.671752071321331634e-02,1.367857480411803550e+00
6.140664062500000000e+02,1.396040397564650926e+00,2.816575103321361517e-02,1.367874646531437310e+00
6.141289062500000000e+02,1.395279830632502938e+00,2.738964138979960161e-02,1.367890189242703336e+00
6.141914062500000000e+02,1.392297164616403959e+00,2.439311099162266849e-02,1.367904053624781291e+00
6.142539062500000000e+02,1.387566036329787256e+00,1.964985157293708262e-02,1.367916184756850173e+00
6.143164062500000000e+02,1.381935159411465053e+00,1.400863169337740466e-02,1.367926527718087648e+00
6.143789062500000000e+02,1.376402056353815295e+00,8.467028766142803420e-03,1.367935027587672492e+00
6.144414062500000000e+02,1.371841906727542248e+00,3.900277282757880215e-03,1.367941629444784368e+00
6.145039062500000000e+02,1.368796319797098482e+00,8.500414284977608759e-04,1.367946278368600721e+00
6.145664062500000000e+02,1.367391547539161589e+00,-5.573718991394027711e-04,1.367948919438300992e+00
6.146289062500000000e+02,1.367396605853108404e+00,-5.528918799544424445e-04,1.367949497733062847e+00
6.146914062500000000e+02,1.368370896673777759e+00,4.229383417118093291e-04,1.367947958332065950e+00
6.147539062500000000e+02,1.369830742059885198e+00,1.886495745396787882e-03,1.367944246314488410e+00
6.148164062500000000e+02,1.371375224119957048e+00,3.436917360448266123e-03,1.367938306759508782e+00
6.148789062500000000e+02,1.372745355717876370e+00,4.815270971570306813e-03,1.367930084746306063e+00
6.149414062500000000e+02,1.373823168517967153e+00,5.903643163908567359e-03,1.367919525354058585e+00
6.150039062500000000e+02,1.374595289541701737e+00,6.688715879755946503e-03,1.367906573661945790e+00
6.150664062500000000e+02,1.375107043840179566e+00,7.215869091034665672e-03,1.367891174749144900e+00
6.151289062500000000e+02,1.375424406627639540e+00,7.551132932803739095e-03,1.367873273694835801e+00
6.151914062500000000e+02,1.375610326158854146e+00,7.757510580657545063e-03,1.367852815578196601e+00
6.152539062500000000e+02,1.375714241888948974e+00,7.884496410543340161e-03,1.367829745478405634e+00
6.153164062500000000e+02,1.375770346878538275e+00,7.966338403896155995e-03,1.367804008474642119e+00
6.153789062500000000e+02,1.375800111768723077e+00,8.024562122638467798e-03,1.367775549646084610e+00
6.154414062500000000e+02,1.375815989413857299e+00,8.071675341946082938e-03,1.367744314071911216e+00
6.155039062500000000e+02,1.375824665693181403e+00,8.114418861879801881e-03,1.367710246831301601e+00
6.155664062500000000e+02,1.375829560079365743e+00,8.156267075932754906e-03,1.367673293003432988e+00
6.156289062500000000e+02,1.375832153122128476e+00,8.198755454643213980e-03,1.367633397667485262e+00
6.156914062500000000e+02,1.375832552412561638e+00,8.242046509925327058e-03,1.367590505902636311e+00
6.157539062500000000e+02,1.375829485621316683e+00,8.284922833251329166e-03,1.367544562788065354e+00
6.158164062500000000e+02,1.375819096917497708e+00,8.323583514547427953e-03,1.367495513402950280e+00
6.158789062500000000e+02,1.375792350709351686e+00,8.349047882880933358e-03,1.367443302826470752e+00
