# timestamp,IBI
7.141953125000000000e+02,1.218750000000000000e+00
7.154101562500000000e+02,1.214843750000000000e+00
7.166210937500000000e+02,1.210937500000000000e+00
7.178242187500000000e+02,1.203125000000000000e+00
7.190351562500000000e+02,1.210937500000000000e+00
7.202343750000000000e+02,1.199218750000000000e+00
7.212343750000000000e+02,1.000000000000000000e+00
7.221210937500000000e+02,8.867187500000000000e-01
7.233164062500000000e+02,1.195312500000000000e+00
7.245000000000000000e+02,1.183593750000000000e+00
7.256953125000000000e+02,1.195312500000000000e+00
7.268984375000000000e+02,1.203125000000000000e+00
7.281171875000000000e+02,1.218750000000000000e+00
7.293359375000000000e+02,1.218750000000000000e+00
7.305507812500000000e+02,1.214843750000000000e+00
7.317734375000000000e+02,1.222656250000000000e+00
7.329960937500000000e+02,1.222656250000000000e+00
7.342109375000000000e+02,1.214843750000000000e+00
7.354414062500000000e+02,1.230468750000000000e+00
7.366875000000000000e+02,1.246093750000000000e+00
7.379296875000000000e+02,1.242187500000000000e+00
7.391796875000000000e+02,1.250000000000000000e+00
7.404140625000000000e+02,1.234375000000000000e+00
7.416171875000000000e+02,1.203125000000000000e+00
7.425390625000000000e+02,9.218750000000000000e-01
7.435937500000000000e+02,1.054687500000000000e+00
7.448437500000000000e+02,1.250000000000000000e+00
7.460546875000000000e+02,1.210937500000000000e+00
7.472773437500000000e+02,1.222656250000000000e+00
7.484921875000000000e+02,1.214843750000000000e+00
7.497109375000000000e+02,1.218750000000000000e+00
7.509453125000000000e+02,1.234375000000000000e+00
7.521640625000000000e+02,1.218750000000000000e+00
7.533945312500000000e+02,1.230468750000000000e+00
7.546210937500000000e+02,1.226562500000000000e+00
7.558515625000000000e+02,1.230468750000000000e+00
7.570859375000000000e+02,1.234375000000000000e+00
7.583203125000000000e+02,1.234375000000000000e+00
7.595468750000000000e+02,1.226562500000000000e+00
7.607851562500000000e+02,1.238281250000000000e+00
7.620156250000000000e+02,1.230468750000000000e+00
7.632460937500000000e+02,1.230468750000000000e+00
7.644804687500000000e+02,1.234375000000000000e+00
7.657187500000000000e+02,1.238281250000000000e+00
7.669531250000000000e+02,1.234375000000000000e+00
7.681914062500000000e+02,1.238281250000000000e+00
7.694179687500000000e+02,1.226562500000000000e+00
7.706406250000000000e+02,1.222656250000000000e+00
7.718632812500000000e+02,1.222656250000000000e+00
7.730742187500000000e+02,1.210937500000000000e+00
7.742929687500000000e+02,1.218750000000000000e+00
7.755039062500000000e+02,1.210937500000000000e+00
7.767265625000000000e+02,1.222656250000000000e+00
7.779492187500000000e+02,1.222656250000000000e+00
7.791796875000000000e+02,1.230468750000000000e+00
7.804140625000000000e+02,1.234375000000000000e+00
7.816406250000000000e+02,1.226562500000000000e+00
7.828671875000000000e+02,1.226562500000000000e+00
7.840859375000000000e+02,1.218750000000000000e+00
7.853007812500000000e+02,1.214843750000000000e+00
7.865195312500000000e+02,1.218750000000000000e+00
7.877421875000000000e+02,1.222656250000000000e+00
7.889609375000000000e+02,1.218750000000000000e+00
7.901875000000000000e+02,1.226562500000000000e+00
7.914179687500000000e+02,1.230468750000000000e+00
7.926523437500000000e+02,1.234375000000000000e+00
7.938984375000000000e+02,1.246093750000000000e+00
7.951289062500000000e+02,1.230468750000000000e+00
7.963671875000000000e+02,1.238281250000000000e+00
7.975859375000000000e+02,1.218750000000000000e+00
7.988085937500000000e+02,1.222656250000000000e+00
8.000390625000000000e+02,1.230468750000000000e+00
8.012617187500000000e+02,1.222656250000000000e+00
8.024960937500000000e+02,1.234375000000000000e+00
8.037148437500000000e+02,1.218750000000000000e+00
8.049375000000000000e+02,1.222656250000000000e+00
8.061718750000000000e+02,1.234375000000000000e+00
8.073906250000000000e+02,1.218750000000000000e+00
8.086171875000000000e+02,1.226562500000000000e+00
8.092578125000000000e+02,6.406250000000000000e-01
8.097187500000000000e+02,4.609375000000000000e-01
8.101328125000000000e+02,4.140625000000000000e-01
8.110585937500000000e+02,9.257812500000000000e-01
8.122890625000000000e+02,1.230468750000000000e+00
8.135156250000000000e+02,1.226562500000000000e+00
8.147460937500000000e+02,1.230468750000000000e+00
8.159765625000000000e+02,1.230468750000000000e+00
8.171953125000000000e+02,1.218750000000000000e+00
8.184257812500000000e+02,1.230468750000000000e+00
8.196523437500000000e+02,1.226562500000000000e+00
8.208789062500000000e+02,1.226562500000000000e+00
8.221171875000000000e+02,1.238281250000000000e+00
8.233398437500000000e+02,1.222656250000000000e+00
8.245781250000000000e+02,1.238281250000000000e+00
8.258242187500000000e+02,1.246093750000000000e+00
8.270585937500000000e+02,1.234375000000000000e+00
8.283007812500000000e+02,1.242187500000000000e+00
8.295312500000000000e+02,1.230468750000000000e+00
8.307656250000000000e+02,1.234375000000000000e+00
8.319960937500000000e+02,1.230468750000000000e+00
8.332226562500000000e+02,1.226562500000000000e+00
8.344531250000000000e+02,1.230468750000000000e+00
8.356875000000000000e+02,1.234375000000000000e+00
8.369140625000000000e+02,1.226562500000000000e+00
8.381445312500000000e+02,1.230468750000000000e+00
8.393828125000000000e+02,1.238281250000000000e+00
8.406171875000000000e+02,1.234375000000000000e+00
8.418593750000000000e+02,1.242187500000000000e+00
8.430859375000000000e+02,1.226562500000000000e+00
8.443203125000000000e+02,1.234375000000000000e+00
8.455585937500000000e+02,1.238281250000000000e+00
8.467929687500000000e+02,1.234375000000000000e+00
8.480312500000000000e+02,1.238281250000000000e+00
8.492695312500000000e+02,1.238281250000000000e+00
8.505078125000000000e+02,1.238281250000000000e+00
8.517539062500000000e+02,1.246093750000000000e+00
8.530000000000000000e+02,1.246093750000000000e+00
8.542421875000000000e+02,1.242187500000000000e+00
8.554921875000000000e+02,1.250000000000000000e+00
8.567304687500000000e+02,1.238281250000000000e+00
8.579648437500000000e+02,1.234375000000000000e+00
8.592031250000000000e+02,1.238281250000000000e+00
8.604375000000000000e+02,1.234375000000000000e+00
8.616796875000000000e+02,1.242187500000000000e+00
8.629140625000000000e+02,1.234375000000000000e+00
8.641562500000000000e+02,1.242187500000000000e+00
8.654062500000000000e+02,1.250000000000000000e+00
8.659453125000000000e+02,5.390625000000000000e-01
8.668359375000000000e+02,8.906250000000000000e-01
8.678906250000000000e+02,1.054687500000000000e+00
8.691367187500000000e+02,1.246093750000000000e+00
8.703671875000000000e+02,1.230468750000000000e+00
8.716054687500000000e+02,1.238281250000000000e+00
8.728515625000000000e+02,1.246093750000000000e+00
8.740937500000000000e+02,1.242187500000000000e+00
8.753593750000000000e+02,1.265625000000000000e+00
8.766250000000000000e+02,1.265625000000000000e+00
8.778710937500000000e+02,1.246093750000000000e+00
8.791250000000000000e+02,1.253906250000000000e+00
8.803632812500000000e+02,1.238281250000000000e+00
8.815937500000000000e+02,1.230468750000000000e+00
8.828359375000000000e+02,1.242187500000000000e+00
8.840585937500000000e+02,1.222656250000000000e+00
8.852968750000000000e+02,1.238281250000000000e+00
8.865234375000000000e+02,1.226562500000000000e+00
8.877460937500000000e+02,1.222656250000000000e+00
8.889843750000000000e+02,1.238281250000000000e+00
8.902070312500000000e+02,1.222656250000000000e+00
8.914296875000000000e+02,1.222656250000000000e+00
8.926523437500000000e+02,1.222656250000000000e+00
8.938750000000000000e+02,1.222656250000000000e+00
8.950937500000000000e+02,1.218750000000000000e+00
8.961210937500000000e+02,1.027343750000000000e+00
8.970312500000000000e+02,9.101562500000000000e-01
8.982265625000000000e+02,1.195312500000000000e+00
8.994140625000000000e+02,1.187500000000000000e+00
9.006054687500000000e+02,1.191406250000000000e+00
9.018125000000000000e+02,1.207031250000000000e+00
9.030312500000000000e+02,1.218750000000000000e+00
9.042421875000000000e+02,1.210937500000000000e+00
9.054609375000000000e+02,1.218750000000000000e+00
9.066679687500000000e+02,1.207031250000000000e+00
9.078867187500000000e+02,1.218750000000000000e+00
9.091093750000000000e+02,1.222656250000000000e+00
9.103320312500000000e+02,1.222656250000000000e+00
9.115703125000000000e+02,1.238281250000000000e+00
9.127968750000000000e+02,1.226562500000000000e+00
9.140273437500000000e+02,1.230468750000000000e+00
9.152656250000000000e+02,1.238281250000000000e+00
9.165039062500000000e+02,1.238281250000000000e+00
9.177460937500000000e+02,1.242187500000000000e+00
9.189921875000000000e+02,1.246093750000000000e+00
9.202343750000000000e+02,1.242187500000000000e+00
9.214804687500000000e+02,1.246093750000000000e+00
9.227226562500000000e+02,1.242187500000000000e+00
9.239609375000000000e+02,1.238281250000000000e+00
9.252031250000000000e+02,1.242187500000000000e+00
9.264375000000000000e+02,1.234375000000000000e+00
9.276757812500000000e+02,1.238281250000000000e+00
9.289140625000000000e+02,1.238281250000000000e+00
9.301445312500000000e+02,1.230468750000000000e+00
9.313828125000000000e+02,1.238281250000000000e+00
9.326171875000000000e+02,1.234375000000000000e+00
9.338437500000000000e+02,1.226562500000000000e+00
9.350742187500000000e+02,1.230468750000000000e+00
9.362812500000000000e+02,1.207031250000000000e+00
9.374960937500000000e+02,1.214843750000000000e+00
9.387109375000000000e+02,1.214843750000000000e+00
9.399218750000000000e+02,1.210937500000000000e+00
9.411445312500000000e+02,1.222656250000000000e+00
9.423593750000000000e+02,1.214843750000000000e+00
9.435742187500000000e+02,1.214843750000000000e+00
9.447968750000000000e+02,1.222656250000000000e+00
9.460156250000000000e+02,1.218750000000000000e+00
9.472382812500000000e+02,1.222656250000000000e+00
9.484609375000000000e+02,1.222656250000000000e+00
9.496796875000000000e+02,1.218750000000000000e+00
9.508945312500000000e+02,1.214843750000000000e+00
9.521132812500000000e+02,1.218750000000000000e+00
9.530000000000000000e+02,8.867187500000000000e-01
9.533164062500000000e+02,3.164062500000000000e-01
9.538164062500000000e+02,5.000000000000000000e-01
9.545507812500000000e+02,7.343750000000000000e-01
9.557968750000000000e+02,1.246093750000000000e+00
9.570312500000000000e+02,1.234375000000000000e+00
9.582851562500000000e+02,1.253906250000000000e+00
9.595273437500000000e+02,1.242187500000000000e+00
9.607500000000000000e+02,1.222656250000000000e+00
9.619843750000000000e+02,1.234375000000000000e+00
9.632148437500000000e+02,1.230468750000000000e+00
9.644453125000000000e+02,1.230468750000000000e+00
9.656835937500000000e+02,1.238281250000000000e+00
9.669218750000000000e+02,1.238281250000000000e+00
9.681523437500000000e+02,1.230468750000000000e+00
9.693867187500000000e+02,1.234375000000000000e+00
9.706328125000000000e+02,1.246093750000000000e+00
9.718632812500000000e+02,1.230468750000000000e+00
9.730976562500000000e+02,1.234375000000000000e+00
9.735351562500000000e+02,4.375000000000000000e-01
9.739609375000000000e+02,4.257812500000000000e-01
9.743320312500000000e+02,3.710937500000000000e-01
9.755390625000000000e+02,1.207031250000000000e+00
9.765117187500000000e+02,9.726562500000000000e-01
9.777734375000000000e+02,1.261718750000000000e+00
9.789921875000000000e+02,1.218750000000000000e+00
9.802070312500000000e+02,1.214843750000000000e+00
9.814218750000000000e+02,1.214843750000000000e+00
9.826328125000000000e+02,1.210937500000000000e+00
9.838320312500000000e+02,1.199218750000000000e+00
9.850390625000000000e+02,1.207031250000000000e+00
9.862382812500000000e+02,1.199218750000000000e+00
9.873671875000000000e+02,1.128906250000000000e+00
9.886093750000000000e+02,1.242187500000000000e+00
9.897851562500000000e+02,1.175781250000000000e+00
9.908828125000000000e+02,1.097656250000000000e+00
9.921640625000000000e+02,1.281250000000000000e+00
9.933750000000000000e+02,1.210937500000000000e+00
9.945898437500000000e+02,1.214843750000000000e+00
9.958085937500000000e+02,1.218750000000000000e+00
9.970273437500000000e+02,1.218750000000000000e+00
9.982343750000000000e+02,1.207031250000000000e+00
9.994648437500000000e+02,1.230468750000000000e+00
1.000671875000000000e+03,1.207031250000000000e+00
1.001878906250000000e+03,1.207031250000000000e+00
1.003093750000000000e+03,1.214843750000000000e+00
1.004296875000000000e+03,1.203125000000000000e+00
1.005503906250000000e+03,1.207031250000000000e+00
1.006722656250000000e+03,1.218750000000000000e+00
1.007941406250000000e+03,1.218750000000000000e+00
1.009152343750000000e+03,1.210937500000000000e+00
1.010382812500000000e+03,1.230468750000000000e+00
1.011597656250000000e+03,1.214843750000000000e+00
1.012804687500000000e+03,1.207031250000000000e+00
1.014011718750000000e+03,1.207031250000000000e+00
1.015214843750000000e+03,1.203125000000000000e+00
1.016421875000000000e+03,1.207031250000000000e+00
1.017636718750000000e+03,1.214843750000000000e+00
1.018839843750000000e+03,1.203125000000000000e+00
1.020054687500000000e+03,1.214843750000000000e+00
1.021273437500000000e+03,1.218750000000000000e+00
1.022492187500000000e+03,1.218750000000000000e+00
1.023699218750000000e+03,1.207031250000000000e+00
1.024910156250000000e+03,1.210937500000000000e+00
1.026109375000000000e+03,1.199218750000000000e+00
1.027218750000000000e+03,1.109375000000000000e+00
1.028183593750000000e+03,9.648437500000000000e-01
1.029035156250000000e+03,8.515625000000000000e-01
1.030207031250000000e+03,1.171875000000000000e+00
1.031351562500000000e+03,1.144531250000000000e+00
1.032488281250000000e+03,1.136718750000000000e+00
1.033628906250000000e+03,1.140625000000000000e+00
1.034667968750000000e+03,1.039062500000000000e+00
1.035824218750000000e+03,1.156250000000000000e+00
1.037050781250000000e+03,1.226562500000000000e+00
1.038136718750000000e+03,1.085937500000000000e+00
1.039375000000000000e+03,1.238281250000000000e+00
1.040589843750000000e+03,1.214843750000000000e+00
1.041781250000000000e+03,1.191406250000000000e+00
1.042988281250000000e+03,1.207031250000000000e+00
1.044187500000000000e+03,1.199218750000000000e+00
1.045375000000000000e+03,1.187500000000000000e+00
1.046578125000000000e+03,1.203125000000000000e+00
1.047789062500000000e+03,1.210937500000000000e+00
1.049003906250000000e+03,1.214843750000000000e+00
1.050199218750000000e+03,1.195312500000000000e+00
1.051414062500000000e+03,1.214843750000000000e+00
1.052640625000000000e+03,1.226562500000000000e+00
1.053191406250000000e+03,5.507812500000000000e-01
1.053691406250000000e+03,5.000000000000000000e-01
1.054140625000000000e+03,4.492187500000000000e-01
1.055089843750000000e+03,9.492187500000000000e-01
1.056316406250000000e+03,1.226562500000000000e+00
1.057527343750000000e+03,1.210937500000000000e+00
1.058750000000000000e+03,1.222656250000000000e+00
1.059972656250000000e+03,1.222656250000000000e+00
1.061195312500000000e+03,1.222656250000000000e+00
1.062433593750000000e+03,1.238281250000000000e+00
1.063664062500000000e+03,1.230468750000000000e+00
1.064890625000000000e+03,1.226562500000000000e+00
1.066136718750000000e+03,1.246093750000000000e+00
1.067375000000000000e+03,1.238281250000000000e+00
1.068601562500000000e+03,1.226562500000000000e+00
1.069839843750000000e+03,1.238281250000000000e+00
1.071066406250000000e+03,1.226562500000000000e+00
1.072289062500000000e+03,1.222656250000000000e+00
1.073527343750000000e+03,1.238281250000000000e+00
1.074773437500000000e+03,1.246093750000000000e+00
1.076011718750000000e+03,1.238281250000000000e+00
1.077265625000000000e+03,1.253906250000000000e+00
1.078507812500000000e+03,1.242187500000000000e+00
1.079742187500000000e+03,1.234375000000000000e+00
1.080988281250000000e+03,1.246093750000000000e+00
1.082238281250000000e+03,1.250000000000000000e+00
1.083468750000000000e+03,1.230468750000000000e+00
1.084722656250000000e+03,1.253906250000000000e+00
1.085984375000000000e+03,1.261718750000000000e+00
1.087230468750000000e+03,1.246093750000000000e+00
1.088468750000000000e+03,1.238281250000000000e+00
1.089718750000000000e+03,1.250000000000000000e+00
1.090960937500000000e+03,1.242187500000000000e+00
1.092199218750000000e+03,1.238281250000000000e+00
1.093433593750000000e+03,1.234375000000000000e+00
1.094660156250000000e+03,1.226562500000000000e+00
1.095882812500000000e+03,1.222656250000000000e+00
1.097101562500000000e+03,1.218750000000000000e+00
1.098316406250000000e+03,1.214843750000000000e+00
1.099542968750000000e+03,1.226562500000000000e+00
1.100785156250000000e+03,1.242187500000000000e+00
1.102019531250000000e+03,1.234375000000000000e+00
1.103277343750000000e+03,1.257812500000000000e+00
1.104531250000000000e+03,1.253906250000000000e+00
1.105773437500000000e+03,1.242187500000000000e+00
1.107031250000000000e+03,1.257812500000000000e+00
1.108273437500000000e+03,1.242187500000000000e+00
1.109519531250000000e+03,1.246093750000000000e+00
1.110757812500000000e+03,1.238281250000000000e+00
1.111984375000000000e+03,1.226562500000000000e+00
1.113214843750000000e+03,1.230468750000000000e+00
1.114445312500000000e+03,1.230468750000000000e+00
1.115679687500000000e+03,1.234375000000000000e+00
1.116914062500000000e+03,1.234375000000000000e+00
1.118128906250000000e+03,1.214843750000000000e+00
1.119355468750000000e+03,1.226562500000000000e+00
1.120578125000000000e+03,1.222656250000000000e+00
1.121796875000000000e+03,1.218750000000000000e+00
1.123046875000000000e+03,1.250000000000000000e+00
1.124281250000000000e+03,1.234375000000000000e+00
1.125507812500000000e+03,1.226562500000000000e+00
1.126750000000000000e+03,1.242187500000000000e+00
1.127988281250000000e+03,1.238281250000000000e+00
1.129210937500000000e+03,1.222656250000000000e+00
1.130445312500000000e+03,1.234375000000000000e+00
1.131667968750000000e+03,1.222656250000000000e+00
1.132902343750000000e+03,1.234375000000000000e+00
1.134144531250000000e+03,1.242187500000000000e+00
1.135394531250000000e+03,1.250000000000000000e+00
1.136628906250000000e+03,1.234375000000000000e+00
1.137882812500000000e+03,1.253906250000000000e+00
1.139121093750000000e+03,1.238281250000000000e+00
1.140367187500000000e+03,1.246093750000000000e+00
1.141617187500000000e+03,1.250000000000000000e+00
1.142851562500000000e+03,1.234375000000000000e+00
1.144085937500000000e+03,1.234375000000000000e+00
1.145328125000000000e+03,1.242187500000000000e+00
1.146558593750000000e+03,1.230468750000000000e+00
1.147800781250000000e+03,1.242187500000000000e+00
1.149058593750000000e+03,1.257812500000000000e+00
1.150292968750000000e+03,1.234375000000000000e+00
1.151535156250000000e+03,1.242187500000000000e+00
1.152777343750000000e+03,1.242187500000000000e+00
1.154007812500000000e+03,1.230468750000000000e+00
1.155238281250000000e+03,1.230468750000000000e+00
1.156468750000000000e+03,1.230468750000000000e+00
1.157695312500000000e+03,1.226562500000000000e+00
1.158535156250000000e+03,8.398437500000000000e-01
1.159371093750000000e+03,8.359375000000000000e-01
1.160152343750000000e+03,7.812500000000000000e-01
1.161378906250000000e+03,1.226562500000000000e+00
1.162609375000000000e+03,1.230468750000000000e+00
1.163839843750000000e+03,1.230468750000000000e+00
1.165089843750000000e+03,1.250000000000000000e+00
1.166355468750000000e+03,1.265625000000000000e+00
1.167613281250000000e+03,1.257812500000000000e+00
1.168882812500000000e+03,1.269531250000000000e+00
1.170136718750000000e+03,1.253906250000000000e+00
1.171382812500000000e+03,1.246093750000000000e+00
1.172636718750000000e+03,1.253906250000000000e+00
1.173878906250000000e+03,1.242187500000000000e+00
1.175109375000000000e+03,1.230468750000000000e+00
1.176351562500000000e+03,1.242187500000000000e+00
1.177597656250000000e+03,1.246093750000000000e+00
1.178828125000000000e+03,1.230468750000000000e+00
1.180070312500000000e+03,1.242187500000000000e+00
1.181308593750000000e+03,1.238281250000000000e+00
1.182539062500000000e+03,1.230468750000000000e+00
1.183785156250000000e+03,1.246093750000000000e+00
1.185023437500000000e+03,1.238281250000000000e+00
1.186265625000000000e+03,1.242187500000000000e+00
1.187515625000000000e+03,1.250000000000000000e+00
1.188738281250000000e+03,1.222656250000000000e+00
1.189976562500000000e+03,1.238281250000000000e+00
1.191203125000000000e+03,1.226562500000000000e+00
1.192335937500000000e+03,1.132812500000000000e+00
1.193414062500000000e+03,1.078125000000000000e+00
1.194542968750000000e+03,1.128906250000000000e+00
1.195460937500000000e+03,9.179687500000000000e-01
1.196679687500000000e+03,1.218750000000000000e+00
1.197863281250000000e+03,1.183593750000000000e+00
1.199062500000000000e+03,1.199218750000000000e+00
1.200281250000000000e+03,1.218750000000000000e+00
1.201492187500000000e+03,1.210937500000000000e+00
1.202679687500000000e+03,1.187500000000000000e+00
1.203859375000000000e+03,1.179687500000000000e+00
1.205070312500000000e+03,1.210937500000000000e+00
1.206167968750000000e+03,1.097656250000000000e+00
1.207433593750000000e+03,1.265625000000000000e+00
1.208664062500000000e+03,1.230468750000000000e+00
1.209882812500000000e+03,1.218750000000000000e+00
1.211105468750000000e+03,1.222656250000000000e+00
1.212335937500000000e+03,1.230468750000000000e+00
1.213562500000000000e+03,1.226562500000000000e+00
1.214781250000000000e+03,1.218750000000000000e+00
1.216007812500000000e+03,1.226562500000000000e+00
1.217234375000000000e+03,1.226562500000000000e+00
1.218457031250000000e+03,1.222656250000000000e+00
1.219695312500000000e+03,1.238281250000000000e+00
1.220937500000000000e+03,1.242187500000000000e+00
1.222171875000000000e+03,1.234375000000000000e+00
1.223417968750000000e+03,1.246093750000000000e+00
1.224660156250000000e+03,1.242187500000000000e+00
1.225890625000000000e+03,1.230468750000000000e+00
1.227128906250000000e+03,1.238281250000000000e+00
1.228363281250000000e+03,1.234375000000000000e+00
1.229582031250000000e+03,1.218750000000000000e+00
1.230808593750000000e+03,1.226562500000000000e+00
1.232035156250000000e+03,1.226562500000000000e+00
1.233246093750000000e+03,1.210937500000000000e+00
1.234468750000000000e+03,1.222656250000000000e+00
1.235695312500000000e+03,1.226562500000000000e+00
1.236917968750000000e+03,1.222656250000000000e+00
1.238140625000000000e+03,1.222656250000000000e+00
1.239375000000000000e+03,1.234375000000000000e+00
1.240605468750000000e+03,1.230468750000000000e+00
1.241824218750000000e+03,1.218750000000000000e+00
1.243054687500000000e+03,1.230468750000000000e+00
1.244277343750000000e+03,1.222656250000000000e+00
1.245492187500000000e+03,1.214843750000000000e+00
1.246726562500000000e+03,1.234375000000000000e+00
1.247953125000000000e+03,1.226562500000000000e+00
1.248812500000000000e+03,8.593750000000000000e-01
1.249167968750000000e+03,3.554687500000000000e-01
1.250394531250000000e+03,1.226562500000000000e+00
1.251605468750000000e+03,1.210937500000000000e+00
1.252664062500000000e+03,1.058593750000000000e+00
1.253925781250000000e+03,1.261718750000000000e+00
1.255136718750000000e+03,1.210937500000000000e+00
1.256246093750000000e+03,1.109375000000000000e+00
1.257503906250000000e+03,1.257812500000000000e+00
1.258667968750000000e+03,1.164062500000000000e+00
1.259929687500000000e+03,1.261718750000000000e+00
1.261199218750000000e+03,1.269531250000000000e+00
1.262417968750000000e+03,1.218750000000000000e+00
1.263652343750000000e+03,1.234375000000000000e+00
1.264878906250000000e+03,1.226562500000000000e+00
1.266101562500000000e+03,1.222656250000000000e+00
1.267343750000000000e+03,1.242187500000000000e+00
1.268578125000000000e+03,1.234375000000000000e+00
1.269808593750000000e+03,1.230468750000000000e+00
1.271046875000000000e+03,1.238281250000000000e+00
1.272285156250000000e+03,1.238281250000000000e+00
1.273500000000000000e+03,1.214843750000000000e+00
1.274718750000000000e+03,1.218750000000000000e+00
1.275937500000000000e+03,1.218750000000000000e+00
1.277160156250000000e+03,1.222656250000000000e+00
1.278394531250000000e+03,1.234375000000000000e+00
1.279636718750000000e+03,1.242187500000000000e+00
1.280871093750000000e+03,1.234375000000000000e+00
1.282113281250000000e+03,1.242187500000000000e+00
1.283359375000000000e+03,1.246093750000000000e+00
1.284593750000000000e+03,1.234375000000000000e+00
1.285820312500000000e+03,1.226562500000000000e+00
1.287042968750000000e+03,1.222656250000000000e+00
1.288257812500000000e+03,1.214843750000000000e+00
1.289484375000000000e+03,1.226562500000000000e+00
1.290707031250000000e+03,1.222656250000000000e+00
1.291851562500000000e+03,1.144531250000000000e+00
1.293128906250000000e+03,1.277343750000000000e+00
1.294375000000000000e+03,1.246093750000000000e+00
1.295605468750000000e+03,1.230468750000000000e+00
1.296855468750000000e+03,1.250000000000000000e+00
1.298093750000000000e+03,1.238281250000000000e+00
1.299339843750000000e+03,1.246093750000000000e+00
1.300582031250000000e+03,1.242187500000000000e+00
1.301808593750000000e+03,1.226562500000000000e+00
1.303035156250000000e+03,1.226562500000000000e+00
1.304261718750000000e+03,1.226562500000000000e+00
1.305437500000000000e+03,1.175781250000000000e+00
1.306613281250000000e+03,1.175781250000000000e+00
1.307878906250000000e+03,1.265625000000000000e+00
1.309035156250000000e+03,1.156250000000000000e+00
1.310300781250000000e+03,1.265625000000000000e+00
1.311566406250000000e+03,1.265625000000000000e+00
1.312777343750000000e+03,1.210937500000000000e+00
1.314031250000000000e+03,1.253906250000000000e+00
1.315273437500000000e+03,1.242187500000000000e+00
1.316464843750000000e+03,1.191406250000000000e+00
1.317695312500000000e+03,1.230468750000000000e+00
1.318839843750000000e+03,1.144531250000000000e+00
1.319949218750000000e+03,1.109375000000000000e+00
1.321226562500000000e+03,1.277343750000000000e+00
1.322453125000000000e+03,1.226562500000000000e+00
1.323679687500000000e+03,1.226562500000000000e+00
1.324917968750000000e+03,1.238281250000000000e+00
1.326144531250000000e+03,1.226562500000000000e+00
1.327363281250000000e+03,1.218750000000000000e+00
1.328593750000000000e+03,1.230468750000000000e+00
1.329824218750000000e+03,1.230468750000000000e+00
1.331046875000000000e+03,1.222656250000000000e+00
1.332296875000000000e+03,1.250000000000000000e+00
1.333535156250000000e+03,1.238281250000000000e+00
1.334765625000000000e+03,1.230468750000000000e+00
1.336007812500000000e+03,1.242187500000000000e+00
1.337253906250000000e+03,1.246093750000000000e+00
1.338472656250000000e+03,1.218750000000000000e+00
1.339691406250000000e+03,1.218750000000000000e+00
1.340921875000000000e+03,1.230468750000000000e+00
1.342089843750000000e+03,1.167968750000000000e+00
1.343363281250000000e+03,1.273437500000000000e+00
1.344597656250000000e+03,1.234375000000000000e+00
1.345820312500000000e+03,1.222656250000000000e+00
1.347054687500000000e+03,1.234375000000000000e+00
1.348289062500000000e+03,1.234375000000000000e+00
1.349511718750000000e+03,1.222656250000000000e+00
1.350746093750000000e+03,1.234375000000000000e+00
1.351972656250000000e+03,1.226562500000000000e+00
1.353175781250000000e+03,1.203125000000000000e+00
1.354398437500000000e+03,1.222656250000000000e+00
1.355648437500000000e+03,1.250000000000000000e+00
1.356773437500000000e+03,1.125000000000000000e+00
1.358070312500000000e+03,1.296875000000000000e+00
1.359335937500000000e+03,1.265625000000000000e+00
1.360589843750000000e+03,1.253906250000000000e+00
1.361863281250000000e+03,1.273437500000000000e+00
1.363152343750000000e+03,1.289062500000000000e+00
1.364414062500000000e+03,1.261718750000000000e+00
1.365679687500000000e+03,1.265625000000000000e+00
1.366941406250000000e+03,1.261718750000000000e+00
1.368187500000000000e+03,1.246093750000000000e+00
1.369437500000000000e+03,1.250000000000000000e+00
1.370683593750000000e+03,1.246093750000000000e+00
1.371917968750000000e+03,1.234375000000000000e+00
1.373156250000000000e+03,1.238281250000000000e+00
1.374410156250000000e+03,1.253906250000000000e+00
1.375644531250000000e+03,1.234375000000000000e+00
1.376867187500000000e+03,1.222656250000000000e+00
1.378121093750000000e+03,1.253906250000000000e+00
1.379355468750000000e+03,1.234375000000000000e+00
1.380593750000000000e+03,1.238281250000000000e+00
1.381753906250000000e+03,1.160156250000000000e+00
1.382753906250000000e+03,1.000000000000000000e+00
1.383644531250000000e+03,8.906250000000000000e-01
1.384472656250000000e+03,8.281250000000000000e-01
1.385628906250000000e+03,1.156250000000000000e+00
1.386511718750000000e+03,8.828125000000000000e-01
1.387308593750000000e+03,7.968750000000000000e-01
1.388230468750000000e+03,9.218750000000000000e-01
1.389218750000000000e+03,9.882812500000000000e-01
1.390273437500000000e+03,1.054687500000000000e+00
1.391304687500000000e+03,1.031250000000000000e+00
1.392281250000000000e+03,9.765625000000000000e-01
1.393171875000000000e+03,8.906250000000000000e-01
1.393992187500000000e+03,8.203125000000000000e-01
1.394773437500000000e+03,7.812500000000000000e-01
1.395734375000000000e+03,9.609375000000000000e-01
1.396699218750000000e+03,9.648437500000000000e-01
1.397585937500000000e+03,8.867187500000000000e-01
1.398558593750000000e+03,9.726562500000000000e-01
1.399566406250000000e+03,1.007812500000000000e+00
1.400558593750000000e+03,9.921875000000000000e-01
1.401484375000000000e+03,9.257812500000000000e-01
1.402492187500000000e+03,1.007812500000000000e+00
1.403644531250000000e+03,1.152343750000000000e+00
